Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Peso,PETR4.SA_Peso,PGCO34.SA_Peso,AAPL34.SA_Peso,AMZO34.SA_Peso
2019-08-22,27.64688491821289,8.53108024597168,30.239377975463867,10.528085708618164,18.41684913635254,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-08-23,27.26263999938965,8.21310806274414,30.7384033203125,10.081500053405762,18.025150299072266,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-08-26,26.960275650024418,8.104863166809082,31.157642364501953,10.277562141418455,18.297849655151367,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-08-27,27.287830352783203,8.233405113220215,31.78966522216797,10.333234786987305,18.290149688720703,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-08-28,27.38861656188965,8.317972183227539,31.78966522216797,10.367122650146484,18.290149688720703,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-08-29,28.40907096862793,8.62579345703125,31.849201202392575,10.496621131896973,18.290149688720703,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-08-30,28.70513343811035,8.62579345703125,31.849201202392575,10.34896755218506,18.310649871826172,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-02,28.9822940826416,8.55813980102539,31.849201202392575,10.398591995239258,18.310649871826172,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-03,28.67363739013672,8.659621238708496,32.15822982788086,10.358649253845217,18.658449172973633,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-04,29.303556442260746,8.882878303527832,32.15822982788086,10.356230735778809,18.55299949645996,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-05,29.303556442260746,8.926851272583008,32.15822982788086,10.651534080505373,18.80994987487793,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-06,29.25946044921875,8.9708251953125,31.595876693725582,10.47120475769043,18.753700256347656,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
