Date,VALE3.SA,PETR4.SA,ITUB4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,^BVSP,VALE3.SA_returns,VALE3.SA_ma_30,VALE3.SA_volatility_30,VALE3.SA_ma_180,VALE3.SA_volatility_180,PETR4.SA_returns,PETR4.SA_ma_30,PETR4.SA_volatility_30,PETR4.SA_ma_180,PETR4.SA_volatility_180,ITUB4.SA_returns,ITUB4.SA_ma_30,ITUB4.SA_volatility_30,ITUB4.SA_ma_180,ITUB4.SA_volatility_180,PGCO34.SA_returns,PGCO34.SA_ma_30,PGCO34.SA_volatility_30,PGCO34.SA_ma_180,PGCO34.SA_volatility_180,AAPL34.SA_returns,AAPL34.SA_ma_30,AAPL34.SA_volatility_30,AAPL34.SA_ma_180,AAPL34.SA_volatility_180,AMZO34.SA_returns,AMZO34.SA_ma_30,AMZO34.SA_volatility_30,AMZO34.SA_ma_180,AMZO34.SA_volatility_180,^BVSP_returns,^BVSP_ma_30,^BVSP_volatility_30,^BVSP_ma_180,^BVSP_volatility_180
2018-03-01 00:00:00+00:00,26.909500122070312,6.750331878662109,26.10694122314453,15.480843544006348,6.762568473815918,12.277700424194336,85378.0,-0.0133185609640327,26.27807896931966,1.2906353277932077,21.17373816172282,3.1896215265309404,-0.0200374070733135,6.335832945505778,0.3183092794159569,5.031167933675978,0.7590112904324413,0.0147917666935251,25.93629156748454,0.9607315437755358,21.713475619422063,2.370578688121032,-0.0222159671594345,16.395853996276855,0.6004668884622806,17.13473394181993,0.5606755994632882,-0.0218915054679968,6.529900948206584,0.2677529683339604,6.177546956804064,0.4653882066751149,0.0,11.462175114949543,0.637368167077509,8.969567518764071,1.4057138673107474,-0.0012049461283794,68960.73333333334,2228.074117093183,63202.52222222222,2724.3276725937258
2018-03-02 00:00:00+00:00,26.48572540283203,6.904406547546387,26.24484634399414,15.480843544006348,6.789764404296875,11.97974967956543,85761.0,-0.0157481453507459,26.290186627705893,1.2908291900921929,21.23532538943821,3.1845370130744968,0.0228247546422584,6.36953649520874,0.3233267712220553,5.048376348283556,0.766179066209527,0.005282316287875,26.01688067118327,0.8753154243154055,21.76034608417087,2.3763294708171436,0.0,16.33714577356974,0.6009757224493949,17.124084371990627,0.5737053874097758,0.004021538648556,6.529681555430094,0.2675297222109853,6.183688608805339,0.466136038190739,-0.024267634356167,11.512916755676269,0.6148220396220387,8.990842514567905,1.422127758907114,0.0044859331443698,68960.73333333334,2228.074117093183,63202.52222222222,2724.3276725937258
2018-03-05 00:00:00+00:00,26.4554500579834,7.100208759307861,26.617738723754883,15.672369003295898,6.838245391845703,12.318949699401855,86023.0,-0.0011430815802914,26.307137362162273,1.289504390927784,21.294215361277264,3.1825016530539556,0.0283590212153797,6.411264689763387,0.334338700188231,5.067064865430196,0.7749715289329494,0.014208213485924,26.11176694234212,0.7716252514799903,21.809176784091527,2.3853673643274353,0.0123717715216948,16.280349191029867,0.5795171447110168,17.11449883249071,0.5834386410090973,0.0071403048267988,6.530096626281738,0.2680142007971632,6.1900281455781725,0.4672401572224608,0.0283144497096645,11.575820064544676,0.5966705900199903,9.014001954926384,1.4421647980788903,0.0030550016907451,68960.73333333334,2228.074117093183,63202.52222222222,2724.3276725937258
2018-03-06 00:00:00+00:00,26.328325271606445,7.029589653015137,26.520687103271484,15.49167823791504,6.720000743865967,12.433500289916992,85653.0,-0.0048052399826247,26.31944688161214,1.2878283894722855,21.350568845536973,3.1813283559464596,-0.0099460605577473,6.450210968653361,0.3361003678116113,5.0846477548281355,0.7833964031588507,-0.0036461256717041,26.196967379252115,0.6593150698104655,21.857384808858235,2.392443106598711,-0.0115292567028545,16.21228952407837,0.5462124907549428,17.10390945540534,0.5954428332221562,-0.0172916649233936,6.529397058486938,0.2674715941934421,6.195639316240946,0.4675077107128689,0.0092987302741156,11.64343007405599,0.5739334528125625,9.037797787454393,1.4630194044788134,-0.0043011752670797,68960.73333333334,2228.074117093183,63202.52222222222,2724.3276725937258
2018-03-07 00:00:00+00:00,26.235576629638672,6.95576286315918,26.484935760498047,15.49167823791504,6.729458332061768,12.49405002593994,85484.0,-0.0035227702867905,26.33330593109131,1.2844989230755266,21.405674944983588,3.1795495309615496,-0.010502290105126,6.484449450174967,0.333440040012518,5.102016654279497,0.7900396041915393,-0.0013480549215871,26.261115964253744,0.5839098961357596,21.905728234185112,2.3975677284411714,0.0,16.141439215342203,0.4929518330740806,17.093320078319973,0.6070240231906915,0.0014073790400148,6.5299550215403235,0.2678843442594417,6.2010692119598385,0.4680028141196765,0.0048698865654148,11.708901755015056,0.554218822364184,9.06193000740475,1.4839727141903627,-0.0019730774170197,68960.73333333334,2228.074117093183,63202.52222222222,2724.3276725937258
2018-03-08 00:00:00+00:00,25.384523391723633,6.965391635894775,26.30103874206543,15.685620307922363,6.792129039764404,12.635000228881836,84985.0,-0.0324388996639621,26.353505579630532,1.2638040358914489,21.455287626054552,3.17151980904318,0.0013842870904345,6.521469799677531,0.3225968755163198,5.1188327378696865,0.7973159863691082,-0.0069434572201945,26.322190030415857,0.4757907527335515,21.950266276465523,2.4043691840543366,0.012519112973355,16.07705364227295,0.4132552270695592,17.083808157179092,0.6155809217383367,0.00931289037099,6.527969058354696,0.2656281164934776,6.207646181848314,0.4679440795045547,0.0112813861517486,11.779071776072184,0.5326412368388403,9.08684528403812,1.5060645751872932,-0.0058373496794721,68960.73333333334,2228.074117093183,63202.52222222222,2724.3276725937258
2018-03-09 00:00:00+00:00,25.776376724243164,7.186872482299805,26.663707733154297,15.719953536987305,6.899734973907471,12.635000228881836,86371.0,0.0154367023746166,26.369614537556966,1.252854235092177,21.50557977888319,3.1678445023624024,0.0317973285613506,6.554103310902914,0.3388855621310124,5.136986264917586,0.8069912006332937,0.0137891508637952,26.355971908569337,0.4622219468117772,21.997737820943197,2.4126394431420444,0.0021888346390483,16.040634791056316,0.3938946866637477,17.07448697619968,0.6234528451765652,0.0158427399587213,6.540131600697835,0.2741705483285053,6.214736517270406,0.4687115869325717,0.0,11.843550109863282,0.5143590157583728,9.111570286750794,1.5275466834031777,0.0163087603694769,68960.73333333334,2228.074117093183,63202.52222222222,2724.3276725937258
2018-03-12 00:00:00+00:00,25.996788024902344,7.167614459991455,26.965078353881836,15.63081169128418,7.035721302032471,12.994999885559082,86900.0,0.0085509031396131,26.393070538838703,1.2385098948742623,21.554201316833495,3.169248072375297,-0.0026796109651004,6.586094888051351,0.3501857595718726,5.155264626608955,0.81552005505178,0.0113026524196711,26.399799474080403,0.455281961127134,22.046911440955267,2.423215077112009,-0.0056706176321312,16.00124454498291,0.3725512963684544,17.06467056274414,0.6321837268793357,0.0197089205077087,6.556827020645142,0.2887030711087218,6.222790182961358,0.4703007322346497,0.0284922556514353,11.920028432210286,0.5091080475595551,9.138741119702656,1.5528165852201017,0.0061247409431406,84990.83333333333,1644.1432961133146,63202.52222222222,2724.3276725937258
2018-03-13 00:00:00+00:00,25.79474639892578,7.09699821472168,26.745433807373047,15.63081169128418,6.917471408843994,12.994999885559082,86384.0,-0.0077717918760974,26.416854604085287,1.219148617173514,21.60133434931437,3.168874257816747,-0.009852126626501,6.609419870376587,0.3603307685155328,5.172972349325816,0.8228927299755199,-0.0081455185713253,26.39335994720459,0.4487169518735259,22.09386266072591,2.431956066779662,0.0,15.96866029103597,0.3601649058107359,17.0548541492886,0.640644424222195,-0.0168070746569106,6.575313138961792,0.2935710167328621,6.230173916286892,0.470718185593213,0.0,11.98756176630656,0.5129638310707639,9.1656744506624,1.5773686670968987,-0.0059378596087457,85019.26666666666,1661.0952750029444,63202.52222222222,2724.3276725937258
2018-03-14 00:00:00+00:00,26.082504272460938,7.1836628913879395,26.147798538208008,15.63081169128418,6.926933288574219,13.014650344848633,86051.0,0.0111556775587116,26.440947914123537,1.2045916083234696,21.649733278486465,3.170426117854189,0.0122114553286045,6.6364896138509115,0.372156310075003,5.190822725825839,0.8314693820274297,-0.022345319708379,26.387538782755534,0.450796744704655,22.1368255827162,2.4348995185077107,0.0,15.936859130859377,0.3457107044886786,17.045037735833063,0.6488455065935019,0.0013678234677092,6.5974519888559975,0.2942308845582971,6.237642685572307,0.4710505109209122,0.0015121554030474,12.045545101165771,0.5277585558038186,9.19271695084042,1.6013502285390304,-0.003854880533432,85064.36666666667,1670.4132151024255,63202.52222222222,2724.3276725937258
