Date,^BVSP
2022-07-20 00:00:00+00:00,98287.0
2020-07-14 00:00:00+00:00,100440.0
2016-01-12 00:00:00+00:00,39514.0
2020-08-21 00:00:00+00:00,101521.0
2021-11-29 00:00:00+00:00,102814.0
2024-10-21 00:00:00+00:00,130362.0
2023-12-19 00:00:00+00:00,131851.0
2021-08-05 00:00:00+00:00,121633.0
2019-09-17 00:00:00+00:00,104617.0
2014-10-28 00:00:00+00:00,52330.0
2016-12-16 00:00:00+00:00,58389.0
2016-02-22 00:00:00+00:00,43235.0
2018-07-19 00:00:00+00:00,77487.0
2021-07-16 00:00:00+00:00,125960.0
2015-07-13 00:00:00+00:00,53119.0
2019-09-03 00:00:00+00:00,99681.0
2023-09-27 00:00:00+00:00,114327.0
2018-10-03 00:00:00+00:00,83273.0
2015-07-24 00:00:00+00:00,49246.0
2014-10-17 00:00:00+00:00,55724.0
2018-03-20 00:00:00+00:00,84164.0
2016-05-24 00:00:00+00:00,49345.0
2016-02-11 00:00:00+00:00,39318.0
2021-01-07 00:00:00+00:00,121956.0
2015-09-24 00:00:00+00:00,45292.0
2014-10-30 00:00:00+00:00,52337.0
2015-12-28 00:00:00+00:00,43764.0
2024-07-30 00:00:00+00:00,126139.0
2017-03-15 00:00:00+00:00,66235.0
2022-03-04 00:00:00+00:00,114474.0
2019-10-09 00:00:00+00:00,101249.0
2018-06-06 00:00:00+00:00,76117.0
2014-05-06 00:00:00+00:00,53780.0
2022-08-03 00:00:00+00:00,103775.0
2021-12-02 00:00:00+00:00,104466.0
2014-01-30 00:00:00+00:00,47244.0
2018-07-23 00:00:00+00:00,77996.0
2022-02-11 00:00:00+00:00,113572.0
2020-05-25 00:00:00+00:00,85663.0
2023-10-11 00:00:00+00:00,117051.0
2017-11-28 00:00:00+00:00,74140.0
2017-07-25 00:00:00+00:00,65668.0
2020-12-11 00:00:00+00:00,115323.0
2022-04-07 00:00:00+00:00,118862.0
2017-07-28 00:00:00+00:00,65497.0
2019-11-01 00:00:00+00:00,108196.0
2023-01-02 00:00:00+00:00,106376.0
2021-08-02 00:00:00+00:00,122516.0
2018-11-05 00:00:00+00:00,89598.0
2024-10-25 00:00:00+00:00,129893.0
2015-11-06 00:00:00+00:00,46919.0
2021-09-28 00:00:00+00:00,110124.0
2014-04-28 00:00:00+00:00,51384.0
2024-08-01 00:00:00+00:00,127395.0
2018-03-28 00:00:00+00:00,83874.0
2017-08-25 00:00:00+00:00,71074.0
2019-02-26 00:00:00+00:00,97603.0
2021-11-09 00:00:00+00:00,105535.0
2023-10-17 00:00:00+00:00,115908.0
2015-07-16 00:00:00+00:00,53070.0
2023-08-01 00:00:00+00:00,121248.0
2020-06-22 00:00:00+00:00,95336.0
2016-11-22 00:00:00+00:00,61954.0
2024-05-15 00:00:00+00:00,128028.0
2016-10-07 00:00:00+00:00,61109.0
2023-04-26 00:00:00+00:00,102312.0
2015-03-26 00:00:00+00:00,50580.0
2014-11-03 00:00:00+00:00,53947.0
2021-11-25 00:00:00+00:00,105811.0
2024-10-15 00:00:00+00:00,131043.0
2019-10-31 00:00:00+00:00,107220.0
2017-07-27 00:00:00+00:00,65277.0
2019-05-20 00:00:00+00:00,91946.0
2023-03-23 00:00:00+00:00,97926.0
2019-06-26 00:00:00+00:00,100689.0
2019-06-18 00:00:00+00:00,99404.0
2014-10-08 00:00:00+00:00,57058.0
2019-09-24 00:00:00+00:00,103876.0
2015-12-14 00:00:00+00:00,44747.0
2017-09-07 00:00:00+00:00,73412.0
2015-02-12 00:00:00+00:00,49533.0
2017-12-19 00:00:00+00:00,72680.0
2018-10-17 00:00:00+00:00,85764.0
2022-04-19 00:00:00+00:00,115057.0
2016-04-27 00:00:00+00:00,54478.0
2017-12-26 00:00:00+00:00,75688.0
2016-05-17 00:00:00+00:00,50839.0
2023-11-14 00:00:00+00:00,123328.0
2024-11-06 00:00:00+00:00,130341.0
2023-08-16 00:00:00+00:00,115592.0
2016-09-21 00:00:00+00:00,58394.0
2019-11-05 00:00:00+00:00,108451.0
2017-06-15 00:00:00+00:00,61923.0
2015-10-21 00:00:00+00:00,47026.0
