Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Log_6M,Retorno_Log_5Y
2015-02-06,11.165371894836426,2.921051025390625,12.952988624572754,3.633742570877075,2.586050033569336,0.0089562623566749,0.0598395969226393,0.0231485212136956,0.0762946650382045,0.0572795490769762,,
2015-02-09,11.8051118850708,3.0107316970825195,12.952988624572754,3.633742570877075,2.576900005340576,0.0084709065846689,0.0580571547173127,0.0231485212136956,0.0762946650382045,0.0574829366705572,,
2015-02-10,11.154433250427246,2.853790044784546,12.952988624572754,3.8956940174102783,2.640000104904175,0.0089650453550537,0.0612499564462647,0.0231485212136956,0.0711645142152172,0.0561090052754855,,
2015-02-11,11.537187576293944,2.908238649368286,13.420279502868652,3.979652166366577,2.6805999279022217,0.0086676236594675,0.0601032229551743,0.0223424953178202,0.0696631667016382,0.0552591896580674,,
2015-02-12,11.799641609191896,3.0267465114593506,13.420279502868652,4.0076422691345215,2.656899929046631,0.0084748336697023,0.0577499685844388,0.0223424953178202,0.0691766264707057,0.0557521110200425,,
2015-02-13,12.291749000549316,3.212515115737915,13.420279502868652,4.0277910232543945,2.7177000045776367,0.0081355387256549,0.0544104882475197,0.0223424953178202,0.0688305750421303,0.0545048311306794,,
2015-02-18,12.41751194000244,3.2157182693481445,13.420279502868652,4.098315238952637,2.7177000045776367,0.0080531430517779,0.0543562903553953,0.0223424953178202,0.0676461316701886,0.0545048311306794,,
2015-02-19,12.083972930908203,3.1100218296051025,13.420279502868652,4.163244724273682,2.7177000045776367,0.0082754240324572,0.0562036299185822,0.0223424953178202,0.0665911303901302,0.0545048311306794,,
2015-02-20,12.368303298950195,3.08760142326355,13.420279502868652,4.197947978973389,2.734450101852417,0.008085183358051,0.0566117487292391,0.0223424953178202,0.0660406402529858,0.0541709573391021,,
2015-02-23,11.82151699066162,3.0427606105804443,13.412083625793455,4.304296970367432,2.7320001125335693,0.0084591512306749,0.0574460295502816,0.0223561484048637,0.0644089323270983,0.0542195364977426,,
2015-02-24,12.051165580749512,3.170877456665039,13.297306060791016,4.244964599609375,2.697999954223633,0.0082979525366193,0.0551249672491843,0.0225491186399634,0.0653091835690789,0.0549028103508532,,
2015-02-25,12.105842590332031,3.0107316970825195,13.297306060791016,4.176679611206055,2.697999954223633,0.0082604741680568,0.0580571547173127,0.0225491186399634,0.0663769305015177,0.0549028103508532,,
2015-02-26,11.619205474853516,2.956282377243042,13.297306060791016,4.248321056365967,2.697999954223633,0.0086064404503751,0.0591264614285075,0.0225491186399634,0.065257584961641,0.0549028103508532,,
