Date,AAPL34.SA,AMZO34.SA,ITUB4.SA,PETR4.SA,PGCO34.SA,VALE3.SA,^BVSP,VALE3.SA_returns,VALE3.SA_ma_30,VALE3.SA_volatility_30,VALE3.SA_ma_180,VALE3.SA_volatility_180,VALE3.SA_rsi,VALE3.SA_bb_hband,VALE3.SA_bb_lband,PETR4.SA_returns,PETR4.SA_ma_30,PETR4.SA_volatility_30,PETR4.SA_ma_180,PETR4.SA_volatility_180,PETR4.SA_rsi,PETR4.SA_bb_hband,PETR4.SA_bb_lband,ITUB4.SA_returns,ITUB4.SA_ma_30,ITUB4.SA_volatility_30,ITUB4.SA_ma_180,ITUB4.SA_volatility_180,ITUB4.SA_rsi,ITUB4.SA_bb_hband,ITUB4.SA_bb_lband,PGCO34.SA_returns,PGCO34.SA_ma_30,PGCO34.SA_volatility_30,PGCO34.SA_ma_180,PGCO34.SA_volatility_180,PGCO34.SA_rsi,PGCO34.SA_bb_hband,PGCO34.SA_bb_lband,AAPL34.SA_returns,AAPL34.SA_ma_30,AAPL34.SA_volatility_30,AAPL34.SA_ma_180,AAPL34.SA_volatility_180,AAPL34.SA_rsi,AAPL34.SA_bb_hband,AAPL34.SA_bb_lband,AMZO34.SA_returns,AMZO34.SA_ma_30,AMZO34.SA_volatility_30,AMZO34.SA_ma_180,AMZO34.SA_volatility_180,AMZO34.SA_rsi,AMZO34.SA_bb_hband,AMZO34.SA_bb_lband,^BVSP_returns,^BVSP_ma_30,^BVSP_volatility_30,^BVSP_ma_180,^BVSP_volatility_180,^BVSP_rsi,^BVSP_bb_hband,^BVSP_bb_lband
2018-09-17 00:00:00+00:00,10.764923095703125,19.710250854492188,22.399986267089844,6.255185127258301,21.35780906677246,34.67041015625,76789.0,-0.0028987186263790266,33.40071811676025,0.9592549083368223,29.386392826504178,3.118469493893518,54.55291854952467,35.431708390633574,32.19953245409299,0.032463709121086204,6.148740037282308,0.250429118120732,6.327764670054118,0.8122302885561349,49.623561859698704,6.3202489351668545,5.7419422650894925,0.023735690287640443,22.27958984375,0.705617623962773,24.028331756591797,2.160640068000101,44.173898173382355,22.6137469531659,21.182286524617304,-0.003894436130944978,20.501239649454753,0.8459006708247038,17.40651578373379,1.7617441591529557,53.80459053259834,21.591947195372512,20.492052247681684,-0.034313662585026994,10.464144706726074,0.6732525785566406,7.959135627746582,1.427971094348307,56.787888718324844,11.531692373133044,10.223133409642834,-0.04558934154947625,19.45138193766276,1.1970575461314048,14.57378954357571,3.0961847357727086,46.880103271459625,21.527477815778916,18.796192762224017,0.018030200585981593,76819.06666666667,1609.5917866140228,63202.52222222222,2724.3276725940086,38.76086422113506,78277.0155524653,73994.58444753471
2018-09-18 00:00:00+00:00,10.814972877502441,20.462299346923828,22.379201889038086,6.529252529144287,21.400789260864258,36.11920928955078,78314.0,0.04178777022744873,33.50444367726644,1.0763554111853193,29.451649983723957,3.1358246208913356,57.378019081665514,35.77999481450755,32.22289481867116,0.04381443495439963,6.14081343015035,0.23336550046350335,6.335327898131476,0.8076951072852232,51.89395449434748,6.421203791511855,5.701926959144272,-0.0009278745890257678,22.223875935872396,0.6219892271895041,24.030822245279946,2.1584662157627896,45.588887821722196,22.65663197657864,21.16926829197605,0.0020123877855366956,20.58305772145589,0.808174873788697,17.423377572165595,1.7853422056620534,49.33819077894707,21.58239645331955,20.59817624718094,0.004649339466186619,10.517105515797933,0.6338471109278291,7.982043721940783,1.440541574575556,53.505037479252074,11.485086017101224,10.32931980565268,0.03815519639925036,19.560396893819174,1.131300760301066,14.632835653093126,3.1066155801026873,48.61000793887921,21.426083094648625,19.077157490678523,0.019859615309484324,76727.83333333333,1428.8727914052038,63202.52222222222,2724.3276725940086,39.05117347197098,78587.62266838756,73882.57733161245
2018-09-19 00:00:00+00:00,10.828079223632812,19.860000610351562,22.53502082824707,6.442196369171143,21.400789260864258,36.90031051635742,78169.0,0.021625645803730498,33.62685680389404,1.240183292719874,29.521246592203777,3.161389876436398,56.26866708093762,36.29426813293186,32.14011297058376,-0.013333250564985244,6.1335228761037195,0.21956522911282708,6.342407480875651,0.8029760386432092,49.59307345202113,6.456812345405254,5.739188087562885,0.006962667390087329,22.178187306722005,0.5389955879859936,24.03417839474148,2.155650695518198,43.41685942468122,22.74104990047075,21.158853587688434,0.0,20.664875793457032,0.759536204391183,17.4402393605974,1.808474297232321,47.13879903277497,21.612086441708442,20.62748627405084,0.0012118704576351558,10.567891279856363,0.5930643571332692,8.005024629169041,1.452782033743871,51.952261706346114,11.449237179670035,10.412475276079476,-0.029434557982009557,19.638148562113443,1.06497422401646,14.688535658518473,3.1099729497606687,49.34653380633446,21.32004415987917,19.274171423922102,-0.00185152080087847,76655.23333333334,1286.9251963166569,63202.52222222222,2724.3276725940086,42.44156731048869,78832.67499466184,73936.42500533817
2018-09-20 00:00:00+00:00,10.743474960327148,20.05459976196289,22.389598846435547,6.406729698181152,21.400789260864258,37.36643600463867,78116.0,0.01263202075425962,33.77215658823649,1.4089737161815303,29.588522402445474,3.1987618128507087,54.47248931379842,36.88950166692523,31.92408666620466,-0.005505369435758634,6.131161053975423,0.21609018875783748,6.348487565252516,0.7992675226294469,54.10627907020999,6.49581290431989,5.74919728092181,-0.0064531549768633845,22.14628683725993,0.4938908952153232,24.032962618933784,2.1565208342545676,53.0368622349116,22.75281325089187,21.154634564049537,0.0,20.74198710123698,0.7096593184183081,17.46042142974006,1.8322664970155487,48.584272968228966,21.634457052280275,20.663931238124995,-0.007813413769730326,10.61597557067871,0.543181925847801,8.027869248390198,1.463354007794893,54.884277373759375,11.4173456636092,10.476063016352956,0.009798547111317779,19.72238686879476,0.989539001331875,14.746038987901475,3.112983840441482,47.35971542394468,21.269637795265968,19.390577773276515,-0.0006780181401834229,76620.7,1230.2696130055347,63202.52222222222,2724.3276725940086,51.31371258437528,79005.04957069292,73885.45042930708
2018-09-21 00:00:00+00:00,10.57188606262207,19.362499237060547,22.76873016357422,6.493786334991455,21.435176849365234,38.430992126464844,79444.0,0.02848963496797019,33.9646998723348,1.6285686397434493,29.66255322562324,3.2482454089466613,56.9014005085586,37.680048579527984,31.616053181336277,0.013588311183944324,6.129556941986084,0.21309376064786845,6.3547837972640995,0.7958976561794359,52.37273045709709,6.531344057381693,5.784278796851096,0.016933368022314044,22.131165568033854,0.4659637102864707,24.032994408077663,2.1565020514412265,53.79790861756356,22.860023308671742,21.179584311567517,0.001606837396593619,20.819098409016927,0.65078512680859,17.481764035754733,1.856045339070097,54.17962890766963,21.6673429467812,20.66677742217632,-0.015971452285104326,10.650929196675618,0.5026705642780094,8.049793309635586,1.4717649937568122,53.38947534331489,11.422691598774698,10.465593179820274,-0.0345108121387212,19.78355515797933,0.9020276497404859,14.799331204096477,3.1094271691426574,45.190172292625356,21.300191504978617,19.337608902431054,0.01700035844129233,76643.23333333334,1276.2854151461054,63202.52222222222,2724.3276725940086,55.14182815739024,79491.33716425297,73780.16283574703
2018-09-24 00:00:00+00:00,10.809013366699219,19.642000198364258,22.2026309967041,6.448646068572998,21.208011627197266,37.9207649230957,77984.0,-0.013276451507942766,34.142965126037595,1.758472783532943,29.73317771487766,3.288805264556168,58.79562935081194,38.19031728689109,31.486881886082543,-0.006951301458013925,6.134488836924235,0.21882613790917957,6.3607757621341285,0.792495638983485,54.009929128456854,6.559696186218262,5.810740100708007,-0.02486301004944802,22.125300788879393,0.46384478387528116,24.027247757381865,2.1600103714949244,50.14156288656372,22.87026101260507,21.228801716276763,-0.010597776904961553,20.880267588297524,0.593927186984466,17.50109092394511,1.876634252718612,52.22555845845896,21.67241774490564,20.678094950406862,0.02242999051186656,10.691244983673096,0.4623203531660597,8.073080552948845,1.4820983457697123,53.549437774861964,11.41039547166273,10.498503835588247,0.01443516964838576,19.829598490397135,0.8556770570806166,14.854267316394383,3.1071335969212277,44.10862886807429,21.294779063123833,19.34833636198603,-0.01837772519007097,76692.23333333334,1299.166222893652,63202.52222222222,2724.3276725940086,50.39482622491588,79633.28374157714,73810.41625842288
2018-09-25 00:00:00+00:00,10.85310173034668,20.125,22.254566192626953,6.47443962097168,20.92559814453125,39.18059158325195,78630.0,0.033222606735682,34.35125649770101,1.9677038258410509,29.80861512290107,3.3486997852916565,72.35221305554597,38.91904838438583,31.169484635633694,0.003999839985696418,6.135456116994222,0.22030707416161396,6.366732698016697,0.7892733352316796,52.473778702240466,6.595754788630918,5.818854691273257,0.0023391460197019764,22.115300114949545,0.4574604003063879,24.021417543623183,2.1633870880537285,46.00692171275239,22.862410858982233,21.229654189235543,-0.013316358347514656,20.93202298482259,0.5212512816453173,17.51947636604309,1.8939000819160459,44.44904905128047,21.672815231930056,20.67696141754504,0.004078851801894379,10.727390130360922,0.42889049706082816,8.096207020017836,1.4928403535196006,48.44330056413135,11.39766775686357,10.534229215792681,0.024590153587106034,19.885321807861327,0.8164943300430321,14.911355929904515,3.109058447894729,41.39959162565051,21.27721811474521,19.40779222308438,0.008283750512925625,76730.03333333334,1339.237906893123,63202.52222222222,2724.3276725940086,53.20606547328089,79745.24969672454,73768.45030327547
2018-09-26 00:00:00+00:00,10.61240291595459,20.3210506439209,22.498661041259766,6.509907245635986,20.653621673583984,37.80107879638672,78656.0,-0.03520908519040633,34.503485425313315,2.053106694119575,29.87322709825304,3.3900640895311147,63.389579204961976,39.24785311119021,31.115321708756085,0.005478099533034797,6.137713146209717,0.2238759078114033,6.372530020607842,0.786450586862211,52.49249309702572,6.622556987709361,5.851379999213856,0.010968304055896771,22.097906494140624,0.43101276326365207,24.01737275653415,2.1655607137033415,47.13984340233368,22.902340106770836,21.22271272678629,-0.012997309279703662,20.975510597229004,0.4312840970380981,17.535540681415135,1.9081786223985422,46.05840851761858,21.693055151649023,20.59716949587295,-0.02217788244986818,10.758173179626464,0.38240711637196945,8.118100966347589,1.5007067123614124,47.32762388138366,11.411364334709626,10.494556075446623,0.00974164690290169,19.94758014678955,0.7736193093834667,14.968422879113092,3.113579779212256,39.96501787815985,21.279308924767395,19.411091389563662,0.0003306625969732302,76731.83333333333,1341.874373154372,63202.52222222222,2724.3276725940086,52.02001541251177,79909.08076706606,73722.91923293394
2018-09-27 00:00:00+00:00,10.691046714782715,20.055849075317383,23.1167049407959,6.919397354125977,20.29446029663086,37.46723175048828,80000.0,-0.008831680378665552,34.69392941792806,2.0542448608464197,29.936522483825684,3.4249151193460983,64.54397394419306,39.502073734750695,31.12944405699736,0.06290260260843161,6.163615274429321,0.26551014570073544,6.380602288246155,0.7845525133243506,59.385551438167475,6.763294348811102,5.7802880906115055,0.027470252492035607,22.106290690104167,0.4485425555567961,24.018164094289144,2.1652034080294498,47.60865728647103,23.033952804695385,21.149029449332932,-0.017389752878667952,20.993724060058593,0.38691561166762334,17.54961633152432,1.9191628268511998,45.613302533779745,21.770151668564374,20.435840076430743,0.007410555314470102,10.787208493550619,0.3393626178434609,8.140261681874593,1.50910872778694,45.74171855080291,11.411831824129356,10.465966637784705,-0.013050583518074754,20.000815137227377,0.7207838943850107,15.024016486273872,3.1145887694695746,41.807370141833474,21.26430840546071,19.3835067266804,0.01708706265256299,76829.23333333334,1467.987801397735,63202.52222222222,2724.3276725940086,51.880330920495,80236.19123349142,73556.90876650858
2018-09-28 00:00:00+00:00,10.794715881347656,20.492849349975586,22.91934585571289,6.800096035003662,20.58915138244629,37.681400299072266,79342.0,0.005716156187097976,34.90600001017253,2.021993375253232,30.003025648328993,3.458459291691701,59.73421260042518,39.77083062771735,31.191391662321713,-0.017241576544404724,6.186615419387818,0.2895148302244558,6.388421924908956,0.7816588060030809,60.06731381560882,6.842849879596305,5.774569458630013,-0.00853750937205211,22.109131622314454,0.45355326811911884,24.018288389841715,2.165139326631858,50.2978261358889,23.1421150931814,21.167839931537838,0.014520764854454082,21.01097558339437,0.35456896237421004,17.56684979862637,1.9324799476949457,46.86093649671797,21.7693078004596,20.368965629411008,0.009696821025166447,10.815052223205566,0.301226256723539,8.163351707988316,1.5177739210744867,45.311937366677064,11.386985309917463,10.4550652424507,0.021789168487312605,20.068821779886882,0.6636598822019928,15.081632317437066,3.119321256313796,39.10156262629453,21.20986096570491,19.39801905443669,-0.008225000000000038,76913.33333333333,1537.983057466023,63202.52222222222,2724.3276725940086,55.48767767519515,80546.34338900745,73540.55661099254
