Predicted
27.250895
18.343706
12.014717
7.9524593
5.550285
4.2070284
3.4810417
3.0961728
2.894274
2.7889504
2.734168
2.7057178
2.690954
2.6832957
2.6793246
2.6772654
2.6761975
2.675644
2.6753569
2.675208
2.6751308
2.6750908
2.67507
2.6750593
2.6750538
2.675051
2.6750495
2.6750486
2.6750484
2.675048
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
2.6750479
