Predicted
27.503452
15.355781
11.326655
10.097663
9.733133
9.62593
9.594483
9.585265
9.582564
9.581774
9.581542
9.581473
9.581453
9.581448
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
9.581447
