Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional
2022-03-21,81.31291198730469,13.490035057067873,50.280426025390625,40.0676383972168,39.787723541259766,0.0012298169817803713,0.012957306279071285,0.005963404761233861,0.006919179252136508,0.003722951871316356
2022-03-22,79.4942626953125,13.430570602416992,50.252166748046875,41.005184173583984,40.46675109863281,0.001257952418318318,0.013014675334671256,0.005966758278504184,0.006760978590085901,0.0036604811553145773
2022-03-23,79.3708267211914,13.61320972442627,49.338138580322266,40.862083435058594,39.603248596191406,0.0012599087615815495,0.01284006633910902,0.006077297210322174,0.006784655822083464,0.0037402936643837884
2022-03-24,79.74937438964844,13.77036952972412,49.12141418457031,41.51836013793945,39.548301696777344,0.0012539283319190544,0.012693523988047923,0.006104110334243306,0.0066774114237424615,0.003745490285501218
2022-03-25,78.36686706542969,13.719398498535156,48.90468978881836,40.83741760253906,39.01449966430664,0.0012760494804074341,0.012740683636276067,0.006131161106459729,0.0067887537595642065,0.00379673662581579
2022-03-28,78.45738220214844,13.422076225280762,49.25333786010742,41.464080810546875,40.29404830932617,0.0012745773207465195,0.013022911881591626,0.006087760646970037,0.006686152613555888,0.003676170204498074
2022-03-29,77.78257751464844,13.719398498535156,49.94120788574219,41.868709564208984,40.24302673339844,0.0012856349480212003,0.012740683636276067,0.006003910290729752,0.006621536110516338,0.003680830987059352
2022-03-30,78.8935317993164,14.01247787475586,49.52659606933594,41.79962539672851,39.61502456665039,0.0012675310347922146,0.012474204599083641,0.006054172015716761,0.006632479828439531,0.0037391818239095862
2022-03-31,78.67133331298828,14.207860946655272,49.05545425415039,40.92623519897461,38.975250244140625,0.0012711110361147326,0.012302662350519862,0.006112317916846379,0.006774020892277836,0.00380056007044162
2022-04-01,79.7905044555664,14.02097225189209,48.38642883300781,39.96894454956055,37.98222351074219,0.00125328196233786,0.012466647305877756,0.006196831202226223,0.00693626452748497,0.003899923862315674
2022-04-04,80.59698486328125,13.889301300048828,47.64201736450195,40.38343811035156,38.65340042114258,0.0012407412035280552,0.012584831459392619,0.006293657333244959,0.00686507106013508,0.003832205658478838
2022-04-05,78.26809692382812,13.75762939453125,48.43354797363281,40.09231185913086,38.09212493896485,0.0012776597864302458,0.012705278717517953,0.006190802542896824,0.006914921076495403,0.0038886720037460904
2022-04-06,79.45311737060547,13.744884490966797,49.470069885253906,39.79624557495117,37.48374938964844,0.0012586038573358241,0.012717059649698263,0.006061089718534212,0.006966364999381495,0.0039517866335500055
2022-04-07,79.93040466308594,14.458465576171877,50.93060302734375,40.41304397583008,37.44449996948242,0.0012510883739611889,0.012089423668712507,0.00588727629625161,0.006860041833174884,0.003955928906356774
