VALE3.SA,PETR4.SA,ITUB4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,^BVSP,Date
-0.008378026678654837,0.0018330151917944626,-0.017615789450070363,0.0,0.179569596265059,0.0,-0.006407795659235216,2012-03-19 00:00:00+00:00
-0.003754973950089613,-0.006592750596117192,-0.005801328609478018,0.0,0.0,0.09990638816003639,-0.006478839752734222,2012-03-20 00:00:00+00:00
-0.020730246121768547,0.0,-0.02785188792139115,0.0,0.0,0.0,-0.015435237810349944,2012-03-21 00:00:00+00:00
-0.00048117581157458567,-0.017005540908524908,-0.009549978187679886,0.0,0.0,0.012538347707524045,-0.00022786656134166083,2012-03-22 00:00:00+00:00
0.013477936195253504,0.021519044768014473,0.017631085733129437,0.0,0.0,0.02969685225896823,0.013249661920897049,2012-03-23 00:00:00+00:00
0.007123918089083636,-0.016935165934906515,0.0008121031023071712,0.0,0.0,0.0,-0.009717327734872883,2012-03-26 00:00:00+00:00
-0.0190989457032662,-0.01722683790173063,-0.02623744292323016,0.0,0.0,0.0,-0.014507018792495163,2012-03-27 00:00:00+00:00
0.013461439281941434,-0.0029925235390669824,-0.01027698422747414,0.0,0.0,0.0,-0.003180749550546258,2012-03-28 00:00:00+00:00
0.01755222732352779,0.0012862795910770775,-0.019647016118479965,0.0,-0.006381285868325648,0.0,-0.005564804538167434,2012-03-29 00:00:00+00:00
0.02587381098935526,-0.005138997920909327,0.011026417609663941,0.0,0.0,0.0,0.01092836880532011,2012-03-30 00:00:00+00:00
-0.0224946206702501,-0.02927258453049364,-0.01558053927324543,0.0,0.0,0.0,-0.014290971540726227,2012-04-02 00:00:00+00:00
-0.019758138607050002,-0.03503324418294629,-0.030791257096286495,0.0,0.0,0.0,-0.01174475763798144,2012-04-03 00:00:00+00:00
-0.0026088121402811915,0.011029006269994701,-0.02018968142115074,0.0,0.0,-0.03275832598424533,0.0025500165278848907,2012-04-04 00:00:00+00:00
-0.010460991755781968,-0.0186359393321337,-0.01515167570390663,0.0,0.0,0.0,-0.01205821858661349,2012-04-05 00:00:00+00:00
-0.00913017993698717,-0.018527270608573287,-0.020308042904553014,0.0,0.0,0.0,-0.01883254136007506,2012-04-09 00:00:00+00:00
0.0,0.007550942626264101,0.0,0.0,0.0,-0.033192694318347926,-0.007207878454112526,2012-04-10 00:00:00+00:00
0.06353010549020022,0.03091354781498823,0.03517623566346795,0.0,0.0,0.02045384436254527,0.028796110485699744,2012-04-11 00:00:00+00:00
-0.0013677869072067361,-0.01544775502594653,-0.03883473117244951,0.0,0.0,0.0,-0.015097212090456447,2012-04-12 00:00:00+00:00
-0.01321757586701,-0.007383609408056158,-0.007260037673378239,0.0,0.0,0.0,-0.0024313270859498415,2012-04-13 00:00:00+00:00
0.021347440138921536,0.003254452838005628,0.0015888730230320114,0.0,0.0,0.0,0.012008716003550912,2012-04-16 00:00:00+00:00
0.010217966845799342,0.008341014141936887,-0.006031832565235207,0.0,0.0,0.0,0.004960206701861258,2012-04-17 00:00:00+00:00
-0.007356250686550214,-0.014246293379184705,0.0073467235762496585,0.0,0.0,0.046389011739904396,-0.0062212347246468624,2012-04-18 00:00:00+00:00
-0.0023157031709339915,0.00046580933611517494,0.021877013630390962,0.0,0.0,0.0,-0.001980261266728456,2012-04-19 00:00:00+00:00
-0.006499702107376715,-0.008387278651612595,-0.013651932493902508,0.0,0.0,0.0,-0.015281467020833994,2012-04-20 00:00:00+00:00
0.002336634951916494,-0.0018798089216169878,-0.010694948964266815,0.0,0.0,-0.03316077545413876,0.007019938575537399,2012-04-23 00:00:00+00:00
-0.0144521402578216,-0.00517894160810739,-0.05882374958401204,0.009126437823368638,0.05045882311195116,0.0,-0.0035661841829243146,2012-04-24 00:00:00+00:00
0.014664067416880533,0.005205902674073837,0.00033803328259329746,0.0,0.0,0.03429812797439502,0.007255060728744933,2012-04-25 00:00:00+00:00
-0.006526973464189845,-0.014595150195144568,0.003038699098165454,0.0,0.0,0.16463211819116808,-0.008151387504421348,2012-04-26 00:00:00+00:00
-0.00046918865370026985,0.017200183999539043,0.01010173073273446,0.0,-0.02532735882240622,0.0,0.0020910667682481066,2012-04-27 00:00:00+00:00
0.01408469514993027,0.0,-0.024845966318706947,0.0,0.0,0.03121051063255864,0.009770300873503723,2012-04-30 00:00:00+00:00
-0.010185681581382888,0.005166702403919032,-0.0013677411902768277,0.0,0.0,0.0,-0.005126233499935906,2012-05-02 00:00:00+00:00
-0.028764822103126586,-0.04299050300685514,-0.013698692638580034,0.0,0.0,0.0,-0.020658894757181523,2012-05-03 00:00:00+00:00
-0.0007224460273130839,0.004882778968909873,0.006943545364314074,0.0,0.0,0.0,0.006560234129659115,2012-05-04 00:00:00+00:00
-0.02650593076588359,-0.015549192493856334,0.001724691875476303,0.004376854530481866,0.0,-0.02781560954743245,-0.013966024175106173,2012-05-07 00:00:00+00:00
-0.002475542970864275,-0.004935801005666152,-0.014801917045939583,0.0,-0.003404722243937286,0.0,-0.009591650791021311,2012-05-08 00:00:00+00:00
0.0002484944464897776,-0.011904649180757176,0.0003489497410806841,0.0,0.0,0.03437578730992197,-0.0014050112066370524,2012-05-09 00:00:00+00:00
-0.030017521563406646,-0.01957851468529892,0.013273051113820156,0.0,0.0,0.0,-0.00430471340993599,2012-05-10 00:00:00+00:00
-0.016624144368704852,-0.022244969429112915,-0.021026557598940232,0.0,-0.0001801374847971715,0.0,-0.03204642947262171,2012-05-11 00:00:00+00:00
-0.007542202153741129,-0.021692960529941407,0.002815902256633196,0.0,0.0,0.0,-0.022627737226277422,2012-05-14 00:00:00+00:00
-0.027777740127261308,0.04326656618377478,0.0,0.0,0.0,0.013424122776394265,-0.00622354991287033,2012-05-15 00:00:00+00:00
-0.0342316165655715,-0.04458301515071095,-0.0502101986726482,0.0,-0.04676252826580418,-0.020437183193564912,-0.033101918121958174,2012-05-16 00:00:00+00:00
0.02372291284238881,0.034726110372472085,0.005175366636443357,0.0,0.0,0.00681812098203749,0.008790110662866946,2012-05-17 00:00:00+00:00
0.031897626136899726,0.0,0.0,0.0,0.0,0.0,0.03810100343037437,2012-05-18 00:00:00+00:00
-0.012417563392580377,0.03356059386544752,0.05038542220491338,0.0,0.0,0.0,-0.027407669199505214,2012-05-21 00:00:00+00:00
0.008025576769477905,-0.024352975712404468,-0.001399338473611178,0.0,0.0,0.0,-0.007630952597249219,2012-05-22 00:00:00+00:00
-0.011411554355852171,-0.02756113598174048,-0.014025915848144943,0.0,0.0,-0.018194083064175026,-0.010179607828777582,2012-05-23 00:00:00+00:00
-0.018792264731667507,-0.003208525948516394,0.012091375380874236,0.0,0.0,0.0,0.007398775502654331,2012-05-24 00:00:00+00:00
0.009028816820380037,0.008047177627099611,0.002810514457470159,0.0,0.0,0.0,0.013770816884857595,2012-05-25 00:00:00+00:00
0.016811303579145953,0.003192985933003323,-0.00946036449384502,0.0,0.0,-0.020186698179535223,-0.010504772426783493,2012-05-28 00:00:00+00:00
-0.005866688508706752,-0.02652521166421229,-0.005305906710736941,0.0,0.09575475671895962,0.0,-0.01528380282979147,2012-05-29 00:00:00+00:00
0.008315515743193336,0.042506773095450257,0.04196312102820077,0.011216834648993146,0.0,0.0,0.012862931707498415,2012-05-30 00:00:00+00:00
-0.01569581291867883,-0.017250107438056328,-0.02407383742642344,0.0,0.0,0.0,-0.019948614424665112,2012-05-31 00:00:00+00:00
-0.0021622486525733065,0.016489077057999513,-0.015045079388130489,0.0,0.0,0.029355203512321237,0.00026215755669167784,2012-06-01 00:00:00+00:00
-0.0008125464062064269,-0.016221597880543226,-0.015276365745432119,0.0,-0.026259236095940497,-0.018852497239818744,-0.017522511559990295,2012-06-04 00:00:00+00:00
0.029005288003684182,0.015425600905685455,0.041848154362311485,0.0,0.0,0.023211024156278404,0.031916312570263505,2012-06-05 00:00:00+00:00
0.010010622726555729,-0.01100088439842506,-0.005886448778500419,0.0,0.0,0.0,0.005059457862471417,2012-06-06 00:00:00+00:00
-0.012519541840162907,-0.02595302400956867,0.010101207842940774,0.0,0.0,0.0,-0.007881682895462094,2012-06-08 00:00:00+00:00
0.02350738755568149,0.011419096890126434,0.017240876543559658,0.0,0.0,0.016939471924438898,0.01940704801762938,2012-06-11 00:00:00+00:00
0.0012904256535963832,0.016129054663080566,0.0016947670096922884,0.0,0.0,0.0,0.010935711820378113,2012-06-12 00:00:00+00:00
0.002577422659374884,-0.038624616421741864,0.0006769939455626428,0.0,0.0,0.0,-0.005372769581858394,2012-06-13 00:00:00+00:00
0.015938120868864925,0.020913936566127944,0.021305735408246207,0.0,0.0,0.0,0.013603844486197447,2012-06-14 00:00:00+00:00
0.0,0.0,0.0,0.0,0.0,0.02366862771298628,0.0016041351038231788,2012-06-15 00:00:00+00:00
0.03264195122619107,0.05929897948985974,0.009271739490197994,0.0,0.0,0.0,0.017795177506895632,2012-06-18 00:00:00+00:00
0.002940377891204937,0.012722816316887098,-0.014107390556007404,0.0,0.0,0.0,-0.0004895532826295623,2012-06-19 00:00:00+00:00
-0.027608386809230168,-0.03165860206175497,-0.03926839116219638,0.0,0.0,0.0,-0.02907271677716161,2012-06-20 00:00:00+00:00
-0.002261247456846416,0.014530393555514998,-0.020783331882720968,0.0,0.0,0.0,-0.0011710656697594413,2012-06-21 00:00:00+00:00
-0.019138822616591944,-0.08951386897296387,-0.03784888365793648,0.0,0.048629622778672665,0.0,-0.029491341991341957,2012-06-22 00:00:00+00:00
0.02310696488928321,0.011236031506829613,-0.0014710315130846974,0.0,-0.010118424534603543,0.021049274769608495,0.0005947402657746625,2012-06-25 00:00:00+00:00
-0.004015116366489102,-0.02000017045548852,0.012887320329555418,0.0,0.0,0.0,-0.013522298790794474,2012-06-26 00:00:00+00:00
-0.01184189475127706,0.0034013290953196496,-0.009450654686877336,0.0,0.0,-0.017838150210115145,-0.008604944548005089,2012-06-27 00:00:00+00:00
0.02320251283457453,0.03107357055024873,0.03816455604222102,0.0,0.0,0.0,0.03234445035326283,2012-06-28 00:00:00+00:00
0.002740952976386879,0.006027385236082816,0.00371392251775271,0.0,0.0,0.0,0.0062183791739489624,2012-06-29 00:00:00+00:00
0.01888674409988833,0.03431388932670609,0.020083900393861764,0.0,0.0,0.0,0.01987457261441139,2012-07-02 00:00:00+00:00
0.0060976591998904706,-0.002106691948557393,0.0058723271991434345,-0.0039897985203967146,0.0,0.0,0.005324489064180815,2012-07-03 00:00:00+00:00
0.012605888207054106,0.034300775592793986,0.011331944490115431,0.0,0.052385374275903285,0.0,0.0053854521461562666,2012-07-04 00:00:00+00:00
-0.023461801906544788,-0.020408059016869373,-0.006790969398145719,0.0,-0.015378333639450958,0.0,-0.017471044183117845,2012-07-05 00:00:00+00:00
-0.02917386352685214,-0.0421872358535238,-0.0447869094018828,0.0,0.03822449447462706,-0.026601343171753666,-0.03047261436256632,2012-07-06 00:00:00+00:00
-0.0010098400883911118,0.008156397423419337,0.004295855670335191,0.0,0.0,-0.010144829478406114,-0.002550925408706717,2012-07-10 00:00:00+00:00
-0.004297591976675119,0.002157390095394174,0.01033446172443031,0.0,0.0,0.0,-0.0027627919132333645,2012-07-11 00:00:00+00:00
0.021325560623089546,0.0522065839829422,0.028219013702942997,0.0,0.0,0.0,0.017034499541378922,2012-07-12 00:00:00+00:00
-0.015660232481964687,0.0,0.0,0.0,0.0,0.0,-0.01709889381752594,2012-07-13 00:00:00+00:00
-0.0037875785147907237,-0.015345293681515826,-0.008575656444360202,0.0,0.0,0.0,0.009494026440957315,2012-07-16 00:00:00+00:00
0.001267326269345892,0.004156141881610509,0.02387454307094594,0.009229667315914902,0.0,0.0,0.012502550594520434,2012-07-17 00:00:00+00:00
0.0012657221863694446,0.015002487423993571,0.019262817685786526,0.0,0.0,0.031039732769685635,0.013997032042943669,2012-07-18 00:00:00+00:00
-0.024273036704912543,-0.022426216468784066,-0.0036458810907957773,0.0,0.0,0.015479642467647325,-0.020814136267548355,2012-07-19 00:00:00+00:00
-0.023581304413586746,-0.011470344666862697,-0.028286642176754584,0.0,-0.004750991292855278,0.0,-0.02142264046498754,2012-07-20 00:00:00+00:00
-0.04883221975127161,-0.008965950086222807,0.03390458556589726,0.0,0.0,-0.012419150758986364,-0.007448052192932875,2012-07-23 00:00:00+00:00
-0.005301162607914911,0.011175923443966118,0.006955307998209204,0.0,0.0,-0.034975137404035794,-0.0005889169627082413,2012-07-24 00:00:00+00:00
0.012342037422752083,0.013684509875947937,0.027630996467734592,0.0,0.0,0.0,0.02651687956204385,2012-07-25 00:00:00+00:00
0.04045449278838964,0.04724802856877419,0.03713231136402517,0.06321551025837557,-0.06125669921015198,0.08404597667422407,0.04721959891117167,2012-07-26 00:00:00+00:00
-0.0007988076902537555,0.006940856685888619,0.027468813712780094,0.0,0.0,0.0,0.012165579191201203,2012-07-27 00:00:00+00:00
-0.00986142824860814,-0.03988174364437291,-0.02463176852870652,0.0,0.055508835573144344,0.0,-0.01998567460386791,2012-07-30 00:00:00+00:00
0.00646012474081048,0.01641002139292591,-0.006932592970972262,0.0,-0.005620574811828427,0.0,-0.008449649713888396,2012-07-31 00:00:00+00:00
-0.01711702805854387,-0.01109979870692046,-0.017294718421709154,0.0,0.0,-0.01696679335686002,-0.0018517519731046095,2012-08-01 00:00:00+00:00
0.014966207781921481,0.017347027302610174,0.03025525722090583,0.0,0.0,0.012143332565666798,0.03125,2012-08-02 00:00:00+00:00
0.010723861733693107,-0.0010028377969184543,0.022565133660031877,0.0,0.01865185465429753,0.0,0.019037638634180398,2012-08-03 00:00:00+00:00
-0.0015916809605217574,0.016566230875639798,0.0,0.0,0.0,0.0,-0.01060930671008653,2012-08-06 00:00:00+00:00
0.007704825412362171,0.04592601394106666,0.0,0.0,0.0,0.0,0.021220940304195635,2012-08-07 00:00:00+00:00
0.009754622888171527,-0.008498731953022642,0.02206801311356177,0.0,0.004248562005394474,-0.0049711043246795095,-0.002612339061254243,2012-08-08 00:00:00+00:00
0.007310893467077806,0.0,0.01094368874671603,0.0,0.0,-0.014734720056803319,0.008231712502338562,2012-08-09 00:00:00+00:00
0.0007775843671302685,0.0014285965849483162,-0.0067292076213708585,0.0,0.0,0.0,-0.0026652721782696176,2012-08-10 00:00:00+00:00
-0.04040410389812199,-0.009034743206012719,0.0,0.0,0.0,0.0,-0.017590447034149137,2012-08-13 00:00:00+00:00
-0.020243024540207988,0.010076720476641654,0.0,0.0,0.0,0.016260209049337115,0.0018249746053062843,2012-08-14 00:00:00+00:00
0.013773778886497112,0.019477139556005163,0.0,0.0,0.0,0.029536799380653678,0.021602021000532767,2012-08-15 00:00:00+00:00
-0.031249476312117275,0.004194225336257462,0.0,0.0,0.034638181897183484,0.0,-0.006123204252599046,2012-08-16 00:00:00+00:00
0.0,0.0,0.011781934770283664,0.0,0.0,-0.013639241857846485,0.0034020513862089707,2012-08-17 00:00:00+00:00
0.012342037422752083,-0.01438512900973421,-0.005822418480157854,0.0,0.0,0.0,-0.006156908388576854,2012-08-20 00:00:00+00:00
0.0002770410167327597,0.011770248794323868,0.0038070122732587475,0.0,0.04037376103772039,0.019072893927947643,0.007858379442615249,2012-08-21 00:00:00+00:00
-0.03878106177064056,-0.013029494641754291,-0.0067092773714254594,0.0,-0.009204587806069808,0.0,-0.014634310638082848,2012-08-22 00:00:00+00:00
-0.0048992735994749514,0.0009433234663780432,-0.0011744411268880262,0.0,0.0,0.0,-0.001469783975936556,2012-08-23 00:00:00+00:00
-0.015349183202039707,0.006593846427910943,-0.014995911213247282,0.0,0.0,0.0,-0.005391435319891835,2012-08-24 00:00:00+00:00
-0.0023526848340821305,0.0023398965548848683,0.0,0.0,0.0,0.01714949227647189,0.005076491542048922,2012-08-27 00:00:00+00:00
-0.02977584411663381,-0.00980386983077175,-0.024178975422844085,0.0,0.03716156809543403,0.013300303751353049,-0.01775502516864702,2012-08-28 00:00:00+00:00
-0.0033425824524727643,-0.008014823349928202,-0.005812200108351151,0.0,0.0,0.0,-0.0019697048928863925,2012-08-29 00:00:00+00:00
0.029877910467676294,-0.013307935909522173,-0.024616118531585296,0.0,-0.0315309823936889,0.0,-0.0034057566019282115,2012-08-30 00:00:00+00:00
-0.006808152681271773,-0.005780369751998915,0.011519537947682679,0.0,0.0,0.0,0.003855523036750075,2012-08-31 00:00:00+00:00
-0.03278723323765942,-0.010174517881043288,-0.020280175915716736,0.0,0.0,0.0,-0.018278312180304068,2012-09-03 00:00:00+00:00
0.016949215925194494,0.007831467768458111,0.0031847876909978368,0.0,0.0,-0.012257210839593524,0.011203186684212385,2012-09-04 00:00:00+00:00
0.04606045210161147,0.01991266992014018,0.02857154968955955,0.0,0.016648834000018597,0.016905455265466385,0.02562253798536851,2012-09-05 00:00:00+00:00
0.0,0.010952625082750966,0.005864512896697427,0.0,0.0,0.03053701126394115,0.0014231580391281806,2012-09-06 00:00:00+00:00
0.06604831231908226,0.022609222941881724,0.010738737746818217,0.0,0.0,-0.015655076234118437,0.017447435107184495,2012-09-10 00:00:00+00:00
0.01304389615351731,0.012897460451254172,0.02641177087526847,0.0,0.0,0.0,0.008397421873685307,2012-09-11 00:00:00+00:00
0.025482729157474848,0.04138216621690005,0.02040881428262531,0.0,0.0,0.02101817139202411,0.033977504088648525,2012-09-12 00:00:00+00:00
0.01098636801590569,0.01746758240189039,0.011593375865965427,0.0,0.0,0.0,0.0023725749701410948,2012-09-13 00:00:00+00:00
0.013971374750869625,-0.0012874374630162944,-0.011460509867456281,0.0,0.0,0.0,-0.004814427179776204,2012-09-14 00:00:00+00:00
0.009185977724090355,-0.0030083789923252002,-0.023768420290020464,0.0,0.0,0.0,-3.235931786560453e-05,2012-09-17 00:00:00+00:00
-0.01137790421905549,-0.02284499574886012,0.0005938989639808767,0.0,0.0,0.0,-0.0024593877418936927,2012-09-18 00:00:00+00:00
-0.008439776449359448,0.014997798558210595,-0.007418924317441844,0.0,0.0,0.0,0.0005839226626873639,2012-09-19 00:00:00+00:00
-0.025019570110253353,-0.013472243880549684,0.005680120530085819,0.0,0.0,0.0,-0.005965503825703489,2012-09-20 00:00:00+00:00
0.0021164867666947362,0.01145335238609202,0.003567836060711649,0.0,0.016739154584932914,-0.011193961998682944,0.009621656881930951,2012-09-21 00:00:00+00:00
-0.027983066054194428,-0.012630442812784914,-0.06013099112915876,0.0,-0.0035791395541940885,-0.0059289678507066235,-0.02275884348247459,2012-09-24 00:00:00+00:00
0.0035306685362044288,0.004411217786595367,0.005357411470739315,0.0,0.0,-0.019128341889152467,-0.00038015900563626026,2012-09-25 00:00:00+00:00
-0.0018944737015522684,-0.0026352342981297294,-0.012538519085395161,0.0,0.0,0.026782434278302958,-0.003935315321273891,2012-09-26 00:00:00+00:00
-0.010574773950209226,-0.014971099235911667,-0.02952383322983687,0.0,-0.02909514341616437,0.0,-0.017662682602921698,2012-09-27 00:00:00+00:00
-0.004384610587090609,0.006258178428504513,0.01620104986664983,0.0,0.002072085932473655,-0.023439025014347692,0.006675003379748468,2012-09-28 00:00:00+00:00
-0.003854046074862394,0.008440866301286265,-0.004831907696455251,0.0,0.0,0.0,-0.005858555337328597,2012-10-01 00:00:00+00:00
-0.013539261417474968,-0.01585909533163543,-0.012945470912588908,0.0,0.0,0.0,-0.010046942014791838,2012-10-02 00:00:00+00:00
0.01120425889779808,0.00268559582957395,0.0016405428276939915,0.0,0.0,0.028829394018625054,-0.002882630869735836,2012-10-03 00:00:00+00:00
-0.005263092927304203,-0.006696042851559891,0.00785590542757486,0.0,0.0,0.0,0.0019501180334600132,2012-10-04 00:00:00+00:00
0.033138451017980186,0.0053931343771473905,0.002272968766185768,0.0,0.0,0.0,0.012719388103530793,2012-10-05 00:00:00+00:00
0.005390836157638246,-0.006705670706754097,-0.02462735212244116,0.0,-0.04637060051377507,-0.02441634657102776,-0.00637254075560123,2012-10-08 00:00:00+00:00
-0.010723755066810226,-0.004500263483766309,-0.0232560889381368,0.0,0.0,-0.020549757525727297,-0.008194913385025204,2012-10-09 00:00:00+00:00
0.013550135501354976,0.01717893598291953,0.008504260918859252,0.0,0.0,0.0,0.012077459969891846,2012-10-10 00:00:00+00:00
0.0,0.013333353429141548,0.005396050683240894,0.0,-0.00038682183448546237,-0.0009582814863100531,0.00743720631486422,2012-10-11 00:00:00+00:00
0.01898391466658489,0.0,0.003354387946750359,0.0,0.0,0.0,0.00238247038689976,2012-10-15 00:00:00+00:00
0.003487369248448058,-0.006578921740450938,-0.0003349008953078547,0.00870158551858502,0.0,0.0,0.005741162292447699,2012-10-16 00:00:00+00:00
-0.004789756440172321,-0.006622561883191991,-0.0026751831183617902,0.0,0.0,0.0,-0.0058748148517981935,2012-10-17 00:00:00+00:00
-0.021390492844816422,-0.01111082881285308,-0.010731042362633447,0.0,0.0,0.0,-0.013593598285733366,2012-10-18 00:00:00+00:00
0.0,0.0,-0.005084515909515086,0.0,0.0,0.0,-0.0037676928821153144,2012-10-19 00:00:00+00:00
-0.028141888658341885,-0.026067529831380054,-0.03168605817171677,0.0,0.0,0.0,-0.017206132879046043,2012-10-22 00:00:00+00:00
-0.0070286804588372,-0.005999132292849874,0.04081514202633851,0.0,0.0,0.0,-0.00916970012133822,2012-10-23 00:00:00+00:00
0.056342091103076974,0.009749174773985958,0.014199280705217143,0.0,0.0,-0.07715052895148133,0.011826245167159355,2012-10-24 00:00:00+00:00
-0.007504837884373061,0.022988812970290207,-0.013666929912709014,0.0,-0.048412193550185896,0.0,-0.009682383249477011,2012-10-25 00:00:00+00:00
0.006481585988312277,-0.04044956019707301,0.0003379445063200759,0.0,0.0,0.0,-0.0017459014962375452,2012-10-26 00:00:00+00:00
0.004829595700349687,0.008430758320480125,0.012162354647398566,0.0,0.0,0.0,0.008867201846896489,2012-10-29 00:00:00+00:00
0.0,-0.03390612586794928,-0.009345470927663801,0.0,-0.010338031333048336,0.014139092850984136,-0.01067887109077037,2012-10-30 00:00:00+00:00
0.02510011514063315,0.0024037849403595324,0.04500274597521203,0.0,0.0,0.0,0.023042685918553296,2012-10-31 00:00:00+00:00
-0.00885647105023779,0.018705133926531392,-0.0009677823693465815,0.0,0.0,0.012639539030612656,-0.002963191339944826,2012-11-01 00:00:00+00:00
0.0047305923592697585,0.020715589219883368,0.00936337178576574,0.0,0.0,0.0,0.021456794365229293,2012-11-05 00:00:00+00:00
-0.01046284069581549,-0.023062590383275405,-0.024952524867340453,0.0,0.0,0.0,-0.015842849694747696,2012-11-06 00:00:00+00:00
-0.02246919051384899,-0.0269121937224146,-0.022308722500419154,0.0,0.004539667528968394,0.0,-0.016969427687680505,2012-11-07 00:00:00+00:00
0.008653269342959735,0.008247992633001022,0.0006704420785563769,0.0,0.0,0.0,-0.0028857520339337084,2012-11-08 00:00:00+00:00
-0.008042784161131133,-0.01636142808928509,-0.0006699928871325422,0.0,-0.07723347436941652,0.0,-0.00512570173297533,2012-11-09 00:00:00+00:00
0.007027013547244332,0.00146749894727205,0.018455579682747025,0.0,0.0,0.0,0.007395205383429193,2012-11-12 00:00:00+00:00
-0.01798182457875941,-0.03273079831321224,-0.0138377878833984,0.0,0.0,0.0,-0.020996416518804573,2012-11-13 00:00:00+00:00
-0.030336196463760068,-0.03888873121074632,0.0036741008858345303,0.0,0.0,0.0,-0.015583077169103898,2012-11-14 00:00:00+00:00
0.013247058214217455,0.005254556453641923,0.03095993915956341,0.0,0.0,0.0,0.01893433450055948,2012-11-16 00:00:00+00:00
0.013908337737872367,-0.02665949484402852,0.01226942097809225,0.0,0.056244250136766816,0.032954536543307045,-0.003702325910967086,2012-11-19 00:00:00+00:00
-0.00438981317926479,0.0016111123300959207,0.011802659747240263,0.0,0.0,0.0,0.003467159773834494,2012-11-21 00:00:00+00:00
0.017360226036956083,0.027881951178964304,0.011664334928347397,0.0,0.0,0.0,0.020146357885784116,2012-11-22 00:00:00+00:00
-0.008396659592763478,-0.018257483785034112,-0.01838588964778165,0.0,0.0,0.0,-0.014537812206898981,2012-11-23 00:00:00+00:00
-0.0035509894467767866,-0.01647206912070509,-0.015555597301426305,0.0,0.0,0.03441379892308705,-0.008618714419162066,2012-11-26 00:00:00+00:00
-0.0167214004474302,0.007563584069441465,0.00451515772222244,0.0,0.0,0.0,0.005173517280614437,2012-11-27 00:00:00+00:00
0.04432663363851286,0.026809661688509623,0.025360605285630777,0.0,0.05485198761902743,0.0,0.023240594987530727,2012-11-28 00:00:00+00:00
0.0037372892712828065,-0.02558752407927045,0.005635591096657011,0.0,0.0,0.0,-0.0065338011857639655,2012-11-29 00:00:00+00:00
-0.0058509419279275665,0.018220710959600206,0.027397070631558496,0.0,0.0,0.0,0.01264897781644203,2012-11-30 00:00:00+00:00
-0.018191649979630187,-0.009473427267267742,-0.010908103390552704,0.0,0.0,0.0,-0.010979004157932737,2012-12-03 00:00:00+00:00
0.01634886876246955,0.006376049550405716,0.00520736179757586,0.0,-0.056799529268931066,0.0,0.002015183364313833,2012-12-04 00:00:00+00:00
-0.006702372543238133,-0.012671476746279886,-0.0033523270034652164,0.0,-0.026972170694846143,0.0,-0.0003987586469945681,2012-12-05 00:00:00+00:00
0.011605977369066878,0.02032092340608238,0.0018345213230939184,0.0,0.0,0.04635147314904753,0.014413070625780566,2012-12-06 00:00:00+00:00
0.017876275258066565,0.025681225234655658,0.000610804983542268,0.0,0.0,0.0,0.013011438439311407,2012-12-07 00:00:00+00:00
