Date,VALE3.SA,PETR4.SA,ITUB4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,^BVSP,VALE3.SA_log_return,PETR4.SA_log_return,ITUB4.SA_log_return,PGCO34.SA_log_return,AAPL34.SA_log_return,AMZO34.SA_log_return,^BVSP_log_return
2014-12-26,11.854321479797363,3.305398941040039,12.367860794067385,13.432214736938477,3.4118292331695557,2.067450046539306,50145.0,-0.02460274645344424,-0.05559605936121774,-0.014306392584399521,0.0,-0.012986983181798858,0.0015732807781458822,-0.014747632060569678
2014-12-29,12.08944320678711,3.2925875186920166,12.403507232666016,13.432214736938477,3.463117837905884,2.117150068283081,50594.0,0.01964012659667284,-0.003883438842157798,0.0028780375121316504,0.0,0.01492071305406846,0.023754890541550368,0.008914183647332319
2014-12-30,11.980080604553224,3.212515115737915,12.332219123840332,13.345973014831545,3.3571951389312744,2.052500009536743,50007.0,-0.009087288612456132,-0.024619580011332787,-0.005763995378103041,-0.0064412141016757275,-0.031063447263592094,-0.03101230988760785,-0.011669996558443273
2015-01-02,11.63560676574707,2.9979207515716553,12.063000679016112,13.231528282165527,3.283607006072998,2.0873000621795654,48512.0,-0.029175375487326318,-0.06913518993259926,-0.022072305712446488,-0.00861220464261989,-0.022163330126469403,0.016812827568345724,-0.030351805609154115
2015-01-05,11.460637092590332,2.741687774658203,12.123627662658691,13.231528282165527,3.2334325313568115,2.0607500076293945,47517.0,-0.015151642974165927,-0.08934525864856865,0.005013275084386949,0.0,-0.015398238974057735,-0.01280139664575392,-0.020723648271513517
2015-01-06,11.919936180114746,2.652006149291992,12.319744110107422,13.250513076782228,3.902419328689575,1.9811999797821045,48001.0,0.039294005142606815,-0.033257315858685924,0.01604693964938993,0.0014337865885561385,0.1880524253217988,-0.03936728638636958,0.010134302275820543
2015-01-07,12.357367515563965,2.7769203186035156,12.765466690063477,13.250513076782228,3.2724568843841553,2.018399953842163,49463.0,0.03604013756186936,0.04602612351765069,0.03554042254927735,0.0,-0.17605565790925357,0.018602383949110794,0.030003071304419995
2015-01-08,12.488593101501465,2.956282377243042,12.965136528015137,13.198984146118164,3.338240623474121,2.017849922180176,49943.0,0.01056323063190197,0.06259001075495257,0.015520339286098871,-0.003896406455094883,0.019902865178996764,-0.0002725458939792406,0.009657439805241941
2015-01-09,12.22066879272461,3.045963764190674,12.398188591003418,12.97931671142578,3.311481475830078,2.017849922180176,48840.0,-0.021686994198037553,0.029884832876336302,-0.04471356887217978,-0.01678279975982658,-0.00804824372694089,0.0,-0.02233270589137151
2015-01-12,12.379237174987791,2.831369638442993,12.098660469055176,12.97931671142578,3.282491683959961,1.9428999423980713,48140.0,0.012891966227369078,-0.07305679244728458,-0.024455639131698206,0.0,-0.008792871291763477,-0.0378508769626713,-0.014436216887578074
2015-01-13,12.308154106140137,2.911442279815674,12.08439826965332,12.97931671142578,3.253502130508423,1.955549955368042,48042.0,-0.005758669636478004,0.02788802144251484,-0.0011795200275944403,0.0,-0.008870798955992664,0.006489788352002831,-0.0020378040363741197
2015-01-14,11.318473815917969,2.853790044784546,12.166414260864258,12.71897315979004,3.1999833583831787,1.885849952697754,47646.0,-0.08382573642190484,-0.020000636101243197,0.00676400461266799,-0.020262240021797887,-0.016586385501631114,-0.03629283840996733,-0.0082769471774229
2015-01-15,11.449698448181152,2.981905937194824,12.05943489074707,12.71897315979004,3.165418863296509,1.905500054359436,48026.0,0.011527151479675068,0.043914721214061335,-0.008831893968598736,0.0,-0.010860220173449705,0.010365847297859299,0.007943849784993783
2015-01-16,11.963680267333984,3.023543357849121,12.244864463806152,12.71897315979004,3.1163597106933594,1.8976000547409055,49017.0,0.043912022598025284,0.013866768596987735,0.015259289591794392,0.0,-0.015619827878866524,-0.004154511190716277,0.020424645790673417
2015-01-19,11.837920188903809,2.9370651245117188,11.802698135375977,12.71897315979004,3.1163597106933594,1.8976000547409055,47758.0,-0.010567461543150181,-0.02901861512100006,-0.03677846077168524,0.0,0.0,0.0,-0.026020584556176868
2015-01-20,11.887128829956056,2.981905937194824,11.841920852661133,13.063931465148926,3.1665332317352295,1.895449995994568,47877.0,0.004148249521271363,0.01515184652401226,0.003317689600516809,0.02676028134783917,0.015971810469227663,-0.0011336834198634393,0.0024886299245395955
2015-01-21,12.073037147521973,3.170877456665039,12.191378593444824,13.163951873779297,3.1665332317352295,1.895449995994568,49224.0,0.01551842742829164,0.06144567748140082,0.02908317878514803,0.0076270656083122996,0.0,0.0,0.027746087353030188
2015-01-22,11.980080604553224,3.2765729427337646,12.251988410949709,13.163951873779297,3.2211670875549316,1.9881000518798828,49443.0,-0.0077293103299476825,0.03278969184668678,0.004959213819663657,0.0,0.017106371734753826,0.04772315962651414,0.004439181481963418
2015-01-23,11.220051765441896,3.196500301361084,12.134313583374023,13.163951873779297,3.2969861030578613,2.0316998958587646,48775.0,-0.06554280716488152,-0.02474148614046144,-0.009650970529810383,0.0,0.023265005615714335,0.021693394887889548,-0.013602604410977753
2015-01-26,10.706071853637695,3.1484570503234863,12.27694606781006,12.763882637023926,3.312596082687378,2.0316998958587646,48577.0,-0.04689147028122043,-0.015144047963283603,0.01168592769393332,-0.030862661647250735,0.00472344793169378,0.0,-0.004067718650144915
2015-01-27,10.388934135437012,3.2477469444274902,12.230596542358398,12.244672775268556,3.223397016525269,1.975350022315979,48591.0,-0.030069829246790476,0.031049000525951536,-0.003782474762939662,-0.04152854661403575,-0.02729641944756243,-0.02812722062382132,0.0002881607133392431
2015-01-28,10.328787803649902,2.9178483486175537,11.980990409851074,12.17143440246582,3.223397016525269,1.975350022315979,47695.0,-0.005806285163947724,-0.10711503031723273,-0.020619464269783123,-0.00599920306101442,0.0,0.0,-0.018611757975197922
2015-01-29,9.869487762451172,2.7769203186035156,11.898978233337402,12.17143440246582,3.456427574157715,1.975350022315979,47762.0,-0.045486975403608784,-0.04950396317239872,-0.0068687275246798836,0.0,0.06979978512512505,0.0,0.0014037736572991583
2015-01-30,10.17569065093994,2.65841293334961,11.73138427734375,12.17143440246582,3.6069493293762207,2.398250102996826,46908.0,0.030553652603269248,-0.04361321144184303,-0.014184866275001375,0.0,0.04262679130119992,0.19399373852314897,-0.018042107655652558
2015-02-02,10.793556213378906,2.8153553009033203,11.886563301086426,12.432682991027832,3.509946346282959,2.435849905014038,47651.0,0.058947702888857464,0.05735916750983242,0.013140960391216564,0.02123696640631406,-0.027261602563065247,0.015556384939493555,0.015715379640049255
2015-02-03,11.411425590515137,3.1932976245880127,12.218332290649414,12.55128002166748,3.5188663005828857,2.435849905014038,48964.0,0.055665789114293866,0.12596565032868798,0.027528842867254818,0.009493923873161685,0.002538112633417253,0.0,0.02718171797439869
2015-02-04,11.236454010009766,3.209312438964844,12.667824745178224,12.952988624572754,3.707297801971435,2.5204999446868896,49301.0,-0.015451783115599322,0.005002599757521993,0.03612782346019103,0.03150388920466074,0.05216439194092698,0.03416153999318347,0.006859030605320613
2015-02-05,11.181775093078612,3.1484570503234863,12.56081199645996,12.952988624572754,3.633742570877075,2.5204999446868896,49234.0,-0.004878086052801621,-0.019144213190519215,-0.008483485779923678,0.0,-0.020040127565430655,0.0,-0.0013599230796319233
2015-02-06,11.165371894836426,2.921051025390625,12.532267570495604,12.952988624572754,3.633742570877075,2.586050033569336,48792.0,-0.0014680353780258525,-0.07496901582028749,-0.0022750845068955426,0.0,0.0,0.025674355428548245,-0.009018076744799505
2015-02-09,11.8051118850708,3.0107316970825195,12.610747337341309,12.952988624572754,3.633742570877075,2.576900005340576,49383.0,0.05571545453813729,0.030239646231715343,0.006242689828880776,0.0,0.0,-0.0035444998458175983,0.012039870418902554
2015-02-10,11.154433250427246,2.853790044784546,12.450212478637695,12.952988624572754,3.8956940174102783,2.640000104904175,48510.0,-0.05669562844321902,-0.05353518684983174,-0.012811724349704423,0.0,0.06960871665976372,0.02419182871666782,-0.017836273155932527
2015-02-11,11.537187576293944,2.908238649368286,12.23974895477295,13.420279502868652,3.979652166366577,2.6805999279022217,48240.0,0.03373850066555498,0.01889967169787819,-0.017048922679455018,0.03544041532429645,0.021322575021515654,0.015261666271470483,-0.005581409838195152
2015-02-12,11.799641609191896,3.0267465114593506,12.561460494995115,13.420279502868652,4.0076422691345215,2.656899929046631,49533.0,0.022493638423440397,0.03994066123595963,0.025944669085670533,0.0,0.00700868549935118,-0.008880620234104365,0.026450561698875122
2015-02-13,12.291749000549316,3.212515115737915,12.978229522705078,13.420279502868652,4.0277910232543945,2.7177000045776367,50636.0,0.04085906541121951,0.05956587146308924,0.03263986583608824,0.0,0.005014986899966713,0.022625933113573735,0.02202367165677662
2015-02-18,12.41751194000244,3.2157182693481445,13.055001258850098,13.420279502868652,4.098315238952637,2.7177000045776367,51280.0,0.010179505226092364,0.0009965891664022281,0.005897997013118321,0.0,0.017357879440793294,0.0,0.012638026837832831
2015-02-19,12.083972930908203,3.1100218296051025,13.051346778869627,13.420279502868652,4.163244724273682,2.7177000045776367,51294.0,-0.027227706100501094,-0.03342099933260127,-0.0002799686880034926,0.0,0.015718780110032922,0.0,0.00027297365973697027
2015-02-20,12.368303298950195,3.08760142326355,13.120806694030762,13.420279502868652,4.197947978973389,2.734450101852417,51238.0,0.02325699097718178,-0.007235194277562214,0.0053079375615344,0.0,0.008301077420049926,0.0061444199613821604,-0.0010923420116318143
2015-02-23,11.82151699066162,3.0427606105804443,13.24876308441162,13.412083625793455,4.304296970367432,2.7320001125335693,51281.0,-0.04521566967551714,-0.014629352120120988,0.009704928503490714,-0.0006108949324204932,0.025017989708441934,-0.0008963731075220057,0.0008388689417881779
2015-02-24,12.051165580749512,3.170877456665039,13.38768482208252,13.297306060791016,4.244964599609375,2.697999954223633,51874.0,0.019240039205179867,0.0412431508624173,0.0104310452948545,-0.008594600840591438,-0.013880338756597296,-0.01252324208066805,0.011497388054314803
2015-02-25,12.105842590332031,3.0107316970825195,13.420587539672852,13.297306060791016,4.176679611206055,2.697999954223633,51811.0,0.004526810817419164,-0.05182521184563047,0.0024546702351687195,0.0,-0.01621690092758881,0.0,-0.0012152193230068064
2015-02-26,11.619205474853516,2.956282377243042,13.486391067504885,13.297306060791016,4.248321056365967,2.697999954223633,51761.0,-0.04102882134107227,-0.018250612620155187,0.004891196442520165,0.0,0.01700727983800769,0.0,-0.0009655119894222853
2015-02-27,11.619205474853516,3.0587751865386963,13.343812942504885,13.330098152160645,4.16100549697876,2.697999954223633,51583.0,0.0,0.03408204466842487,-0.0106282805068358,0.002463034525277004,-0.020767108252831137,0.0,-0.003444809104018155
2015-03-02,11.24191951751709,3.0171380043029785,13.28346824645996,13.474931716918944,4.131899833679199,2.7861499786376953,51021.0,-0.03300976796313027,-0.01370586864036392,-0.004532554332303609,0.01080655197579146,-0.0070194417150954425,0.03214996605388286,-0.010954848161789514
2015-03-03,11.367682456970217,3.0651814937591553,13.385876655578612,13.613749504089355,4.259518146514893,2.7861499786376953,51304.0,0.01112485187947058,0.015798081205471978,0.0076798971132325065,0.01024922558840771,0.03041873338059621,0.0,0.0055314091681758545
2015-03-04,11.148967742919922,2.9690942764282227,13.268836975097656,13.770062446594238,4.321086406707764,2.7861499786376953,50468.0,-0.01942754283424201,-0.03184983369055749,-0.008781968870927234,0.0114165727238751,0.014350810936673685,0.0,-0.016429249781067003
2015-03-05,10.66232967376709,2.9594855308532715,13.151808738708496,13.952610969543455,4.303175926208496,2.7861499786376953,50365.0,-0.044629976144195664,-0.0032415027884681734,-0.00885890549553725,0.013169809325024475,-0.004153516105313257,0.0,-0.0020429826708503068
2015-03-06,10.711539268493652,2.962688446044922,12.800704002380373,13.843849182128906,4.384897232055664,2.9170000553131104,49981.0,0.004604658315087454,0.0010816688318954553,-0.027059126235861947,-0.007825625412150724,0.01881285173387769,0.04589500297524327,-0.0076535561847942725
2015-03-09,10.684199333190918,2.856992721557617,12.467877388000488,13.843849182128906,4.466615676879883,2.9170000553131104,49181.0,-0.0025556444385674017,-0.03632753925430946,-0.026344641877695554,0.0,0.018464813297460095,0.0,-0.01613556315963608
2015-03-10,10.44361686706543,2.7288761138916016,11.97779369354248,13.843849182128906,4.388255596160889,2.9170000553131104,48293.0,-0.022774986580017913,-0.045879731122927335,-0.040101117809174656,0.0,-0.017699212985913478,0.0,-0.018220747430929194
2015-03-11,10.312387466430664,2.799340009689331,12.383767127990724,13.975017547607422,4.331162452697754,2.890000104904175,48906.0,-0.012645126407261148,0.02549383403150624,0.0333321024940409,0.009430243065805545,-0.013095818803340457,-0.009299171424549488,0.012613465721090423
2015-03-12,10.312387466430664,2.712862014770508,12.43495750427246,14.21658992767334,4.455423831939697,2.890000104904175,48880.0,0.0,-0.03137950694384794,0.004125147414441259,0.01713831275289485,0.028286221825038108,0.0,-0.0005317734770355123
2015-03-13,10.323320388793944,2.6712241172790527,12.372783660888672,14.494229316711426,4.508035659790039,2.890000104904175,48596.0,0.0010596121502514319,-0.015467333390386768,-0.005012465515929352,0.019341004618352295,0.011739313845737401,0.0,-0.005827091870844204
2015-03-16,10.33425521850586,2.6872386932373047,12.372783660888672,14.494229316711426,4.565128326416016,3.0315001010894775,48848.0,0.001058675126364553,0.005977320065746586,0.0,0.0,0.012585118105119903,0.047801041452641045,0.005172213000026357
2015-03-17,10.870104789733888,2.8377749919891357,12.72755241394043,14.494229316711426,4.570724964141846,3.0381500720977783,50285.0,0.050552214824800115,0.05450613328479231,0.02826993064574643,0.0,0.0012252032181203154,0.002191221398053295,0.028993385903921597
2015-03-18,10.711539268493652,2.946674108505249,13.111577987670898,14.682781219482422,4.607667446136475,3.0190000534057617,51526.0,-0.01469474467556958,0.03765682190102351,0.029726530774075888,0.012924869555419443,0.00804992417765541,-0.006323132859470673,0.024379712746087745
2015-03-19,10.470954895019531,2.856992721557617,13.031108856201172,14.682781219482422,4.724091053009033,3.0190000534057617,50954.0,-0.02271637299457425,-0.030907537825906578,-0.006156167962977891,0.0,0.024953420724629964,0.0,-0.011163269713904932
2015-03-20,11.072418212890623,2.95307993888855,13.14083194732666,14.682781219482422,4.591994762420654,3.065999984741211,51967.0,0.05585194659356257,0.03307909713131372,0.008384837394608519,0.0,-0.028360654277959477,0.015448107058262136,0.019685636814607266
2015-03-23,11.143500328063965,2.988312244415283,13.056710243225098,14.619935989379885,4.510274410247803,3.065999984741211,51908.0,0.006399227437795727,0.011860088486029837,-0.006422128657256486,-0.004289385589132509,-0.01795652192086149,0.0,-0.0011359808682498093
2015-03-24,10.706071853637695,3.0171380043029785,12.976251602172852,14.619935989379885,4.466615676879883,3.065999984741211,51506.0,-0.04004535423933734,0.009599940078624301,-0.006181309504016888,0.0,-0.009726993908226204,0.0,-0.0077746151370881355
2015-03-25,10.80449390411377,3.138848066329956,12.965276718139648,14.619935989379885,4.399447441101074,3.065999984741211,51858.0,0.009151106337968461,0.039547173395508506,-0.0008461247581452034,0.0,-0.015152051129437977,0.0,0.006810908260660142
2015-03-26,10.345191955566406,2.988312244415283,12.59954833984375,14.44285774230957,4.5046772956848145,3.065999984741211,50580.0,-0.04344028339555058,-0.04914711347413293,-0.028613794965999625,-0.012186057544432898,0.023637304545921636,0.0,-0.024952972756737038
2015-03-27,10.03352165222168,2.9979207515716553,12.38009262084961,14.44285774230957,4.532665729522705,3.065999984741211,50095.0,-0.030590214185854402,0.003210204285214733,-0.017571218552061476,0.0,0.006193971666625095,0.0,-0.009635038530592813
2015-03-30,10.181156158447266,3.1100218296051025,12.797040939331056,14.60135269165039,4.586398124694824,3.065999984741211,51243.0,0.014606923995322893,0.036710779766400234,0.03312421886663854,0.010914156059349318,0.011784766045240742,0.0,0.022657820612807127
2015-03-31,9.809340476989746,3.094007730484009,12.914071083068848,14.60135269165039,4.489004611968994,3.065999984741211,51150.0,-0.037203534577718834,-0.00516249464397969,0.009103530945459064,0.0,-0.02146400653536784,0.0,-0.001816530926397894
2015-04-01,9.590628623962402,3.2861828804016113,13.354981422424316,14.21002960205078,4.434152603149414,2.9292500019073486,52322.0,-0.022548604961617695,0.0602594217914205,0.03357195697241241,-0.027166149244303044,-0.01229446000319055,-0.04562735725558156,0.02265444032039562
2015-04-02,9.842148780822754,3.4239065647125244,13.483033180236816,14.14936065673828,4.421838283538818,2.9292500019073486,53123.0,0.025887622568307553,0.04105549708428029,0.009542638039883866,-0.004278585492199019,-0.0027810163097021522,0.0,0.01519304675905803
2015-04-06,9.913229942321776,3.4303128719329834,13.647686958312988,14.14936065673828,4.472212314605713,2.940500020980835,53737.0,0.007196163560149496,0.0018693037610292105,0.012137960125507665,0.0,0.011327700278453007,0.0038332238357316577,0.011491797812607658
2015-04-07,10.388934135437012,3.4975736141204834,13.655003547668455,14.14936065673828,4.472212314605713,2.9330499172210693,53729.0,0.046870991412202606,0.019418001650995123,0.0005359610642773846,0.0,0.0,-0.002536833034057115,-0.0001488842985647144
2015-04-08,10.252239227294922,3.385472297668457,13.72086238861084,13.996334075927734,4.3098931312561035,2.9330499172210693,53661.0,-0.013245071306896004,-0.03257605170692585,0.0048114619021894355,-0.010873996192408785,-0.03697010288221679,0.0,-0.0012664123119135483
2015-04-09,10.27957820892334,3.708965301513672,13.446443557739258,13.996334075927734,4.369223117828369,2.938149929046631,53803.0,0.0026630860001306427,0.09125951998138407,-0.020202825051198643,0.0,0.013672108786766477,0.001737298420030439,0.0026427470156575126
2015-04-10,10.071799278259276,3.782632350921631,13.545233726501465,13.996334075927734,4.409522533416748,2.9539999961853027,54214.0,-0.020419861068934602,0.01966721314746524,0.007320079359938077,0.0,0.009181197467957179,0.005380075378849356,0.007609949979381657
2015-04-13,9.97337818145752,3.929966688156128,13.439125061035156,13.996334075927734,4.410643100738525,2.9539999961853027,54240.0,-0.009820006623992909,0.03821079315128999,-0.00786449759327622,0.0,0.0002540921280358942,0.0,0.0004794659578823766
2015-04-14,10.252239227294922,3.990820407867432,13.439125061035156,13.996334075927734,4.365866184234619,2.955399990081787,53982.0,0.027576781692796728,0.015365876223478198,0.0,0.0,-0.010203898511810122,0.0004738193136121476,-0.004767985969103372
2015-04-15,10.5074462890625,4.27267599105835,13.63305377960205,13.996334075927734,4.28750467300415,2.955399990081787,54919.0,0.024588033283137606,0.06824350097436219,0.014327035656178445,0.0,-0.018111705741996182,0.0,0.017208714767974254
2015-04-16,10.202392578125,4.15737247467041,13.530603408813477,13.996334075927734,4.298698902130127,2.955399990081787,54674.0,-0.02946191694123399,-0.027357068693368868,-0.00754322997567737,0.0,0.0026074936077406167,0.0,-0.0044710959302747535
2015-04-17,10.055513381958008,4.147763729095459,13.358631134033203,13.895223617553713,4.28750467300415,2.955399990081787,53955.0,-0.014501179965211098,-0.0023139295073599676,-0.012791336199413868,-0.007250287158914803,-0.0026074936077405495,0.0,-0.013237910685039262
2015-04-20,10.015969276428224,4.1861982345581055,13.135436058044434,13.761863708496094,4.28750467300415,2.955399990081787,53761.0,-0.0039403323976619975,0.009223650915823906,-0.016849082068998104,-0.009643889182850154,0.0,0.0,-0.0036020685833266933
2015-04-22,10.987625122070312,4.163778781890869,13.501325607299805,13.761863708496094,4.371462345123291,2.955399990081787,54617.0,0.09258890371688051,-0.005369956467616092,0.027474252994412945,0.0,0.019392683476803493,0.0,0.01579689236883817
2015-04-23,11.91408920288086,4.122140407562256,13.867218017578123,13.761863708496094,4.365866184234619,2.9200000762939453,55685.0,0.08095201578970679,-0.010050478136297463,0.02673976493463017,0.0,-0.001280977734807358,-0.012050359723180032,0.01936562124385491
2015-04-24,13.106061935424805,4.2342424392700195,14.317265510559082,13.87161922454834,4.349073886871338,3.299999952316284,56594.0,0.09535319992633862,0.02683188631682281,0.031938548639840386,0.007943703185791077,-0.003853685282510251,0.12233881161457016,0.016192161677789627
2015-04-27,13.252942085266112,4.010039329528809,14.050169944763184,13.87161922454834,4.381536960601807,3.299999952316284,55535.0,0.01114470561839477,-0.05440338204201291,-0.018831695912258778,0.0,0.007436644218391378,0.0,-0.018889519903769896
2015-04-28,12.738865852355955,4.090111255645752,14.192856788635254,13.87161922454834,4.280788421630859,3.299999952316284,55812.0,-0.039561948351853234,0.019771122421196427,0.01010430356547018,0.0,-0.02326236379242556,0.0,0.0049754474108769245
2015-04-29,11.925385475158691,4.106126308441162,13.998934745788574,12.99845027923584,4.298698902130127,3.200500011444092,55325.0,-0.0659882623903857,0.003907908488906119,-0.013757557850985841,-0.06501482938469584,0.0041751927222888115,-0.030615402847182553,-0.008764014092846908
2015-04-30,12.79535675048828,4.182995319366455,14.097731590270996,12.99845027923584,4.197947978973389,3.200500011444092,56229.0,0.07041299003350675,0.01854749345070067,0.007032667185134312,0.0,-0.023716566550650322,0.0,0.016207752107844194
2015-05-04,13.99863052368164,4.41680908203125,14.25695514678955,12.99845027923584,4.484528541564941,3.2804999351501465,57354.0,0.08987715384720261,0.05438993473874058,0.011230963799683382,0.0,0.06603754158573487,0.024688778858870664,0.019809950264722806
2015-05-05,15.286641120910645,4.621792316436768,14.117860794067385,12.99845027923584,4.369223117828369,3.2804999351501465,58052.0,0.08801981255311749,0.045365068909772946,-0.00980414936764055,0.0,-0.02604815398501197,0.0,0.01209657229843594
2015-05-06,14.083368301391602,4.41680908203125,13.762815475463867,12.99845027923584,4.369223117828369,3.2804999351501465,57103.0,-0.08198476957564854,-0.04536506890977301,-0.025470294133709784,0.0,0.0,0.0,-0.016482505921744633
2015-05-07,13.490203857421877,4.375169277191162,13.817715644836426,12.99845027923584,4.386611461639404,3.2804999351501465,56921.0,-0.04303076622190324,-0.00947229724199777,0.003981086632647329,0.0,0.003971835354432349,0.0,-0.003192313101827575
2015-05-08,12.851848602294922,4.327126979827881,14.00073528289795,12.99845027923584,4.404595375061035,3.2804999351501465,57149.0,-0.04847612075400715,-0.011041404250903511,0.013158337193233576,0.0,0.004091346920149056,0.0,0.003997550690413661
2015-05-11,13.151256561279297,4.410402297973633,13.934837341308594,13.543840408325195,4.368629455566406,3.310499906539917,57197.0,0.0230296489542828,0.01906210258882873,-0.00471786024984032,0.04110172049438393,-0.008199065149209863,0.009103377116841537,0.0008395571829260036
2015-05-12,12.614583969116213,4.397590160369873,13.872614860534668,13.543840408325195,4.315805435180664,3.310499906539917,56792.0,-0.04166370756353242,-0.002909209266616611,-0.004475245281058481,0.0,-0.012165367701660282,0.0,-0.007105978720798935
2015-05-13,12.20219612121582,4.477663040161133,13.77745246887207,13.543840408325195,4.329294204711914,3.310499906539917,56372.0,-0.03323765701078998,0.01804456744098679,-0.006883366052400888,0.0,0.0031205610204952825,0.0,-0.007422889407820114
2015-05-14,12.049668312072754,4.4520392417907715,13.912883758544922,13.496459007263184,4.359638690948486,3.2239999771118164,56657.0,-0.012578811886337955,-0.00573901970990425,0.009781923084327364,-0.0035045062798254607,0.006984657371612776,-0.026476389606283995,0.005042964265765326
2015-05-15,12.02142333984375,4.496881008148193,14.172761917114258,13.496459007263184,4.315805435180664,3.2239999771118164,57249.0,-0.002346797195624394,0.010021799371709692,0.018506647758618166,0.0,-0.010105218392107996,0.0,0.010394629437856642
2015-05-18,11.43390941619873,4.38798189163208,13.795750617980955,13.367547988891602,4.460789203643799,3.2284998893737793,56204.0,-0.05010688590223866,-0.024514631553158934,-0.026961329191885146,-0.00959737747866835,0.03304173538105212,0.0013947812737981136,-0.018422246288792805
2015-05-19,11.366119384765623,4.128545761108398,13.60175895690918,13.367547988891602,4.422576904296875,3.2284998893737793,55499.0,-0.005946503996511408,-0.06094418660023534,-0.01416149906507859,0.0,-0.008603165640337834,0.0,-0.012622926172049383
