Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Futuro_6M,Retorno_Futuro_5Y,Retorno_Passado_1M,Volatilidade_1M
2016-08-11,10.609057426452637,3.875516891479492,15.591468811035156,3.891243696212769,6.024750232696533,0.0094259080689543,0.0451022459311508,0.0192311921083703,0.071245903347034,0.0245865428593962,0.9565666580040295,,0.03310909251656402,0.4574065858466094
2016-08-12,10.349736213684082,3.8434882164001465,15.591468811035156,3.951197624206543,6.137800216674805,0.0096620820024169,0.0454780933642491,0.0192311921083703,0.0701648458638672,0.0241336919717468,0.9266208614893272,,0.03515832721998491,0.44789149799722033
2016-08-15,10.620582580566406,3.9427781105041504,15.915578842163086,4.005385875701904,6.137800216674805,0.009415679341638,0.0443328310777009,0.0188395618488186,0.0692155964202944,0.0241336919717468,0.8458327257210712,,0.062860844819,0.4382631086268453
2016-08-16,10.937528610229492,4.000430107116699,15.915578842163086,4.007692337036133,6.086249828338623,0.0091428332271033,0.0436939307198195,0.0188395618488186,0.069175762250542,0.0243381037570364,0.7896946767891755,,0.07963603422691823,0.44353551299054406
2016-08-17,11.01820468902588,4.08690881729126,15.995450019836426,3.996164083480835,6.100500106811523,0.0090758887516039,0.0427693701435914,0.0187454889724789,0.0693753225564868,0.0242812519006365,0.7923730841720094,,0.13539207175044443,0.41826617708706026
2016-08-18,10.902953147888184,4.125342845916748,16.228185653686523,4.074565410614014,6.164999961853027,0.009171826994356,0.042370906486681,0.0184766515712473,0.0680404274669265,0.0240272150413489,0.936788168894584,,0.1459723083985962,0.34897360444395154
2016-08-19,10.995155334472656,4.096517562866211,16.05119514465332,4.02498722076416,6.110000133514404,0.0090949147108885,0.0426690507894561,0.0186803866786554,0.0688785223590092,0.0242434986213575,0.8736270579818854,,0.0965519727367985,0.32951314577173174
2016-08-22,10.591766357421877,3.955589532852173,16.05004119873047,3.971951961517334,6.076700210571289,0.0094412958731786,0.0441892452435027,0.0186817297378899,0.0697982188521291,0.0243763514210658,0.8984663800778516,,0.0717201159428793,0.2769113376828093
2016-08-23,10.804986000061035,4.058082580566406,16.167842864990234,4.0422821044921875,6.115799903869629,0.0092549865404207,0.0430731786452311,0.0185456114622414,0.0685838259462493,0.0242205078880403,0.7794606088748404,,0.07634902863668058,0.23157909957108755
2016-08-24,10.45922565460205,3.9716038703918457,16.167842864990234,4.012304306030273,6.0945000648498535,0.0095609372340102,0.0440110649636847,0.0185456114622414,0.0690962477256426,0.0243051568196185,0.813346830434821,,-0.014657996990775635,0.23820467415836027
2016-08-25,10.47651481628418,4.013241291046143,16.239681243896484,3.9927046298980713,6.110000133514404,0.0095451590298488,0.0435544497012471,0.0184635724958809,0.069435432364354,0.0242434986213575,0.8352522097011841,,-0.03911218601233757,0.24118269354486818
2016-08-26,10.205668449401855,4.01964807510376,16.428735733032227,3.9950103759765625,6.232999801635742,0.0097984762581485,0.0434850297050756,0.0182511020220385,0.0693953572554518,0.0237650865598419,0.7868344375638407,,-0.0698531936223683,0.2574634798869366
2016-08-29,10.430414199829102,4.122140407562256,16.36150360107422,3.965033531188965,6.2393999099731445,0.0095873469724374,0.0424038239040011,0.0183260988273104,0.0699200070060941,0.0237407093551707,0.768339489454317,,-0.021621580520602035,0.2630173574667537
2016-08-30,10.171093940734863,4.192605018615723,16.28162956237793,3.937363147735596,6.243500232696533,0.0098317841308596,0.041691147907739,0.0184160025756592,0.0704113798696902,0.0237251180095456,0.7723920820728043,,-0.013966511436979245,0.27425339985427877
2016-08-31,9.761944770812988,4.115734100341797,16.28162956237793,3.960420846939087,6.2154998779296875,0.0102438604548335,0.042469827177446,0.0184160025756592,0.0700014425220488,0.023831997863813,0.8359895589558604,,-0.05836588439254686,0.33211368446250306
